rank,word,score,non_overlapping_word,non_overlapping_score
6338,musee,53.32293647774819,roany,77.0228223659186
6339,ocote,53.32255610498288,sarin,77.06466337010269
6340,astun,53.32179535945227,porey,83.44960060859643
6341,annex,53.32065424115633,soily,71.3952073031571
6342,gimme,53.32027386839102,sorta,77.91441612780525
6343,tossy,53.31761125903385,raile,87.0532521871434
6344,afear,53.31570939520731,soily,71.3952073031571
6345,serve,53.31418790414606,laity,73.18638265500189
6346,umbel,53.31228604031952,sorta,77.91441612780525
6347,molly,53.30810193990111,sared,88.85393685812096
6348,shiai,53.30734119437048,porey,83.44960060859643
6349,rubin,53.30581970330924,salet,86.30353746671739
6350,noshi,53.30543933054393,tared,86.40966146823888
6351,dolly,53.30125523012553,saner,88.61658425256752
6352,cronk,53.297071129707106,salet,86.30353746671739
6353,glint,53.29593001141117,soare,90.64511220996577
6354,peaze,53.29554963864587,soily,71.3952073031571
6355,kirby,53.29516926588056,salet,86.30353746671739
6356,pseud,53.29364777481932,roany,77.0228223659186
6357,aroma,53.28642069227843,liney,75.67059718524153
6358,gawky,53.28527957398251,sored,83.68276911373147
6359,hodja,53.2852795739825,siren,79.02928870292887
6360,askoi,53.283377710155946,tuner,72.41346519589197
6361,wound,53.28185621909472,sater,87.73183720045645
6362,donor,53.28033472803348,salet,86.30353746671739
6363,murky,53.27805249144161,saine,87.3351084062381
6364,sopor,53.27348801825789,matey,83.28337771015595
6365,femic,53.27196652719665,sorta,77.91441612780525
6366,bigot,53.269684290604786,sared,88.85393685812096
6367,doubt,53.26816279954356,saner,88.61658425256752
6368,apish,53.26778242677824,corey,82.73602130087485
6369,unapt,53.26321795359452,sored,83.68276911373147
6370,kikay,53.26131608976797,sored,83.68276911373147
6371,hoove,53.25903385317611,sarin,77.06466337010269
6372,dwelt,53.259033853176106,sonar,77.73221757322176
6373,hurst,53.25637124381893,naieo,85.28794218333967
6374,chark,53.2548497527577,toney,81.40547736782047
6375,preed,53.25028527957399,salty,74.36059338151388
6376,leugh,53.24115633320654,sorta,77.91441612780525
6377,benji,53.24039558767592,sorta,77.91441612780525
6378,preen,53.23545074172689,salty,74.36059338151388
6379,ensky,53.23354887790033,coria,75.81627995435528
6380,oidia,53.23050589577786,tuner,72.41346519589197
6381,pyxed,53.228223659186,sorta,77.91441612780525
6382,labia,53.220996576645106,sored,83.68276911373147
6383,spurt,53.220996576645106,naieo,85.28794218333967
6384,sneck,53.21643210346139,moray,76.77063522251807
6385,sulci,53.216432103461386,porae,88.55534423735261
6386,sheer,53.21567135793077,laity,73.18638265500189
6387,kreng,53.21376949410423,salty,74.36059338151388
6388,oubit,53.21072651198175,sared,88.85393685812096
6389,bhuna,53.20578166603271,sored,83.68276911373147
6390,sposa,53.20349942944085,riley,78.49562571319893
6391,lezza,53.20273868391023,porty,69.17268923545075
6392,ackee,53.20235831114492,soily,71.3952073031571
6393,imago,53.20159756561429,sured,75.09509319132749
6394,tecum,53.20083682008368,soral,77.79954355268163
6395,washi,53.19893495625713,porey,83.44960060859643
6396,rilly,53.190186382655,saned,85.36705971852416
6397,brunt,53.18828451882845,samey,84.55800684670977
6398,buist,53.18676302776721,porae,88.55534423735261
6399,yclad,53.18333967287943,norie,81.98022061620388
6400,trayf,53.18295930011411,solei,80.0460251046025
6401,needy,53.180677063522246,sorta,77.91441612780525
6402,tophi,53.17801445416508,sared,88.85393685812096
6403,offer,53.17687333586915,salty,74.36059338151388
6404,seyen,53.17344998098136,coria,75.81627995435528
6405,conic,53.170787371624186,sared,88.85393685812096
6406,conin,53.170787371624186,sared,88.85393685812096
6407,celli,53.167744389501706,sorta,77.91441612780525
6408,glost,53.16660327120577,raine,87.00304298212248
6409,loord,53.16508178014455,saine,87.3351084062381
6410,blind,53.16241917078737,soare,90.64511220996577
6411,roomy,53.16165842525675,saine,87.3351084062381
6412,sakai,53.16051730696081,porey,83.44960060859643
6413,welsh,53.15671357930772,roany,77.0228223659186
6414,color,53.15595283377711,saine,87.3351084062381
6415,thegn,53.154050969950546,soral,77.79954355268163
6416,terek,53.15214910612399,solan,74.08444275389883
6417,potch,53.146443514644346,sared,88.85393685812096
6418,varna,53.144922023583106,solei,80.0460251046025
6419,diene,53.14378090528718,sorta,77.91441612780525
6420,phyla,53.141879041460626,sored,83.68276911373147
6421,musse,53.140357550399386,roany,77.0228223659186
6422,duroc,53.13997717763408,saine,87.3351084062381
6423,nabby,53.13351084062381,sored,83.68276911373147
6424,suing,53.12476226702168,porae,88.55534423735261
6425,artal,53.12324077596044,poney,79.96272346899963
6426,bigly,53.117535184480786,soare,90.64511220996577
6427,jerry,53.114492202358306,saint,74.1821985545835
6428,ardor,53.114111829593,liney,75.67059718524153
6429,scrip,53.11373145682768,matey,83.28337771015595
6430,kraft,53.11182959300115,solei,80.0460251046025
6431,azido,53.10954735640928,tuner,72.41346519589197
6432,slink,53.10878661087866,porae,88.55534423735261
6433,shoud,53.10840623811336,raile,87.0532521871434
6434,remen,53.108406238113346,salty,74.36059338151388
6435,altar,53.10612400152149,poney,79.96272346899963
6436,scout,53.10308101939901,raile,87.0532521871434
6437,smout,53.09623430962344,raile,87.0532521871434
6438,skint,53.08672499049068,porae,88.55534423735261
6439,fruit,53.08634461772536,saned,85.36705971852416
6440,mooly,53.08558387219475,sared,88.85393685812096
6441,chedi,53.082540890072266,sorta,77.91441612780525
6442,dooly,53.07873716241917,saner,88.61658425256752
6443,upend,53.06922784328643,sorta,77.91441612780525
6444,llano,53.068847470521106,sired,79.04412324077596
6445,octet,53.06580448839863,sarin,77.06466337010269
6446,mened,53.06542411563332,sorta,77.91441612780525
6447,lense,53.06390262457208,moray,76.77063522251807
6448,bilal,53.05553442373527,sored,83.68276911373147
6449,mucor,53.05553442373526,saine,87.3351084062381
6450,poori,53.052111068847466,salet,86.30353746671739
6451,lahar,53.05096995055153,toney,81.40547736782047
6452,abeat,53.04868771395968,soily,71.3952073031571
6453,brack,53.04602510460251,toney,81.40547736782047
6454,tulsi,53.04488398630657,porae,88.55534423735261
6455,afoul,53.038417649296306,sired,79.04412324077596
6456,momme,53.03651578546976,sarin,77.06466337010269
6457,moony,53.03537466717383,sared,88.85393685812096
6458,leccy,53.03347280334728,sorta,77.91441612780525
6459,poaka,53.03347280334728,sired,79.04412324077596
6460,eider,53.0304298212248,salty,74.36059338151388
6461,azoic,53.026245720806386,sured,75.09509319132749
6462,refix,53.02434385697984,salty,74.36059338151388
6463,mitta,53.0228223659186,sored,83.68276911373147
6464,erode,53.01901863826549,salty,74.36059338151388
6465,estop,53.011030810193986,rainy,76.18410041841004
6466,simul,53.00988969189805,porae,88.55534423735261
6467,nagar,53.00912894636744,solei,80.0460251046025
6468,panda,53.007987828071506,sorel,83.5127424876379
6469,talma,53.00722708254089,sored,83.68276911373147
6470,gadgy,53.00608596424496,sorel,83.5127424876379
6471,gecko,53.004944845949026,sarin,77.06466337010269
6472,reget,53.004944845949026,solan,74.08444275389883
6473,roopy,53.00342335488779,saine,87.3351084062381
6474,fenny,53.001901863826546,sorta,77.91441612780525
6475,blist,53.00076074553061,porae,88.55534423735261
6476,hejab,52.99847850893876,soily,71.3952073031571
6477,swami,52.996576645112214,porey,83.44960060859643
6478,sewer,52.99163179916318,laity,73.18638265500189
6479,pisco,52.9847850893876,tared,86.40966146823888
6480,bipod,52.984404716622294,saner,88.61658425256752
6481,tamal,52.984404716622294,sored,83.68276911373147
6482,felix,52.98250285279573,sorta,77.91441612780525
6483,queso,52.98022061620388,rainy,76.18410041841004
6484,labra,52.97907949790795,toney,81.40547736782047
6485,recte,52.96652719665272,solan,74.08444275389883
6486,hydra,52.96424496006086,solei,80.0460251046025
6487,baccy,52.96234309623431,sored,83.68276911373147
6488,varan,52.96234309623431,solei,80.0460251046025
6489,deave,52.96044123240776,soily,71.3952073031571
6490,daggy,52.954735640928114,sorel,83.5127424876379
6491,ommel,52.94979079497908,sarin,77.06466337010269
6492,shelf,52.94142259414226,roany,77.0228223659186
6493,thank,52.93990110308102,sored,83.68276911373147
6494,sling,52.938759984785094,porae,88.55534423735261
6495,chiba,52.93837961201978,sored,83.68276911373147
6496,cabby,52.93381513883607,sored,83.68276911373147
6497,tumid,52.926588056295174,soare,90.64511220996577
6498,chino,52.92126283758083,sared,88.85393685812096
6499,diked,52.912894636744014,sorta,77.91441612780525
6500,neeld,52.91137314568276,sorta,77.91441612780525
6501,imbue,52.90566755420312,sorta,77.91441612780525
6502,herse,52.90186382655001,laity,73.18638265500189
6503,dolor,52.896918980600994,saine,87.3351084062381
6504,shawn,52.88779003423355,porey,83.44960060859643
6505,chirl,52.88360593381513,saned,85.36705971852416
6506,hodad,52.87523773297832,siren,79.02928870292887
6507,crust,52.86116394066184,naieo,85.28794218333967
6508,amowt,52.85736021300875,sired,79.04412324077596
6509,burqa,52.85241536705972,toney,81.40547736782047
6510,migod,52.852034994294414,saner,88.61658425256752
6511,aiyoo,52.85051350323317,sured,75.09509319132749
6512,erned,52.85051350323316,salty,74.36059338151388
6513,pluto,52.84937238493724,sared,88.85393685812096
6514,talpa,52.848992012171934,sored,83.68276911373147
6515,gilpy,52.84594903004945,soare,90.64511220996577
6516,cundy,52.83948269303918,soare,90.64511220996577
6517,binky,52.83796120197793,soare,90.64511220996577
6518,graph,52.83415747432483,toney,81.40547736782047
6519,siege,52.83263598326359,roany,77.0228223659186
6520,rakki,52.82845188284519,toney,81.40547736782047
6521,estoc,52.82807151007987,rainy,76.18410041841004
6522,mynah,52.82769113731456,sored,83.68276911373147
6523,veery,52.81589958158996,saint,74.1821985545835
6524,unmad,52.81475846329403,sorel,83.5127424876379
6525,kerne,52.81019399011031,salty,74.36059338151388
6526,shuba,52.80829212628376,porey,83.44960060859643
6527,sylva,52.80829212628376,norie,81.98022061620388
6528,bronc,52.80715100798783,salet,86.30353746671739
6529,motty,52.80677063522252,sared,88.85393685812096
6530,aping,52.806390262457214,sored,83.68276911373147
6531,dotty,52.79992392544694,saner,88.61658425256752
6532,ceder,52.79916317991632,salty,74.36059338151388
6533,aphid,52.795739825028534,sorel,83.5127424876379
6534,ruing,52.79269684290604,salet,86.30353746671739
6535,bonny,52.78927348801826,sared,88.85393685812096
6536,colic,52.78737162419171,sared,88.85393685812096
6537,allin,52.78356789653861,sored,83.68276911373147
6538,scuse,52.78204640547737,roany,77.0228223659186
6539,rigmo,52.78090528718144,salet,86.30353746671739
6540,jinne,52.78014454165081,sorta,77.91441612780525
6541,nrtta,52.77634081399771,solei,80.0460251046025
6542,craal,52.77558006846709,toney,81.40547736782047
6543,reefy,52.77443895017117,saint,74.1821985545835
6544,brith,52.77405857740585,saned,85.36705971852416
6545,treyf,52.77405857740585,solan,74.08444275389883
6546,lumme,52.77215671357931,sorta,77.91441612780525
6547,thang,52.769874476987454,sored,83.68276911373147
6548,bolix,52.76987447698744,sared,88.85393685812096
6549,leper,52.76074553062001,saint,74.1821985545835
6550,potro,52.757702548497534,saine,87.3351084062381
6551,skelm,52.75199695701787,roany,77.0228223659186
6552,razoo,52.75009509319133,liney,75.67059718524153
6553,razor,52.75009509319133,liney,75.67059718524153
6554,glazy,52.74362875618106,sored,83.68276911373147
6555,jumar,52.73716241917079,toney,81.40547736782047
6556,strow,52.73640167364017,manie,83.2126283758083
6557,marka,52.73297831875237,toney,81.40547736782047
6558,shawl,52.73259794598707,porey,83.44960060859643
6559,smoky,52.72651198174211,raile,87.0532521871434
6560,touch,52.7261316089768,sared,88.85393685812096
6561,pooka,52.72537086344618,sired,79.04412324077596
6562,scorp,52.72004564473184,matey,83.28337771015595
6563,hiply,52.71776340813997,soare,90.64511220996577
6564,pense,52.71738303537467,moray,76.77063522251807
6565,aguti,52.710916698364386,sored,83.68276911373147
6566,nasal,52.70825408900723,porey,83.44960060859643
6567,biali,52.70749334347661,sored,83.68276911373147
6568,wrang,52.70673259794599,solei,80.0460251046025
6569,repen,52.70483073411943,salty,74.36059338151388
6570,adlib,52.69950551540509,porey,83.44960060859643
6571,waulk,52.69456066945606,sored,83.68276911373147
6572,pakay,52.69379992392544,sored,83.68276911373147
6573,nutso,52.692278432864214,raile,87.0532521871434
6574,taffy,52.691517687333594,sored,83.68276911373147
6575,theow,52.69075694180297,sarin,77.06466337010269
6576,squad,52.687713959680494,porey,83.44960060859643
6577,hello,52.68429060479269,sarin,77.06466337010269
6578,maula,52.67896538607836,sored,83.68276911373147
6579,refry,52.66032712057817,saint,74.1821985545835
6580,prink,52.658425256751606,salet,86.30353746671739
6581,ydred,52.65652339292507,saint,74.1821985545835
6582,cibol,52.6542411563332,sared,88.85393685812096
6583,bocca,52.645872955496394,sired,79.04412324077596
6584,soggy,52.64321034613922,raile,87.0532521871434
6585,apism,52.63750475465957,corey,82.73602130087485
6586,notch,52.63255990871053,sared,88.85393685812096
6587,kindy,52.62647394446557,soare,90.64511220996577
6588,offie,52.62571319893495,ranty,74.41194370483073
6589,allod,52.62152909851655,siren,79.02928870292887
6590,kanat,52.61886648915937,sored,83.68276911373147
6591,felly,52.61848611639407,sorta,77.91441612780525
6592,croft,52.6162038798022,saine,87.3351084062381
6593,tanga,52.61430201597566,sored,83.68276911373147
6594,aucht,52.61392164321035,sored,83.68276911373147
6595,keema,52.61354127044504,soily,71.3952073031571
6596,envoi,52.61011791555724,salty,74.36059338151388
6597,balsa,52.60935717002663,porey,83.44960060859643
6598,boron,52.60745530620008,salet,86.30353746671739
6599,shere,52.60517306960821,laity,73.18638265500189
6600,tacan,52.6044123240776,sored,83.68276911373147
6601,srsly,52.60136934195511,naieo,85.28794218333967
6602,ileum,52.59832635983264,sorta,77.91441612780525
6603,anigh,52.59642449600608,sored,83.68276911373147
6604,sefer,52.58805629516927,laity,73.18638265500189
6605,ceaze,52.58197033092431,soily,71.3952073031571
6606,culti,52.58082921262837,soare,90.64511220996577
6607,sibia,52.57930772156714,porey,83.44960060859643
6608,index,52.57474324838341,sorta,77.91441612780525
6609,wirra,52.56865728413845,toney,81.40547736782047
6610,stylo,52.55762647394447,raine,87.00304298212248
6611,repel,52.549638645872946,saint,74.1821985545835
6612,burra,52.54317230886269,toney,81.40547736782047
6613,laika,52.54127044503613,sored,83.68276911373147
6614,musha,52.54089007227083,porey,83.44960060859643
6615,creed,52.53670597185241,salty,74.36059338151388
6616,swoln,52.53518448079117,tared,86.40966146823888
6617,gadjo,52.53480410802587,siren,79.02928870292887
6618,grego,52.53480410802587,salty,74.36059338151388
6619,forum,52.5321414986687,saine,87.3351084062381
6620,juked,52.52909851654621,sorta,77.91441612780525
6621,watch,52.52605553442373,sored,83.68276911373147
6622,getup,52.52187143400532,soral,77.79954355268163
6623,emong,52.52149106124001,lairy,75.44693799923925
6624,popsy,52.51958919741347,raile,87.0532521871434
6625,aleak,52.51654621529098,porty,69.17268923545075
6626,sever,52.51540509699505,laity,73.18638265500189
6627,wrist,52.51388360593381,canoe,83.28794218333968
6628,psalm,52.5135032331685,corey,82.73602130087485
6629,epena,52.50931913275009,soily,71.3952073031571
6630,acing,52.50361354127044,sored,83.68276911373147
6631,ehing,52.50133130467857,sorta,77.91441612780525
